TimeStamp,OrderId,OrderStatus,VehicleId,unix_timestamp
23167,604983,IN_PROGRESS,21,1591244767
23167,144762,IN_PROGRESS,21,1591244767
23210,939211,UNASSIGNED,-1,1591244810
23211,939211,ASSIGNED,20,1591244811
23330,521963,DELIVERED,14,1591244930
23330,619354,DELIVERED,14,1591244930
23330,630575,UNASSIGNED,-1,1591244930
23331,630575,ASSIGNED,39,1591244931
23349,490099,DELIVERED,10,1591244949
23491,112703,UNASSIGNED,-1,1591245091
23492,112703,ASSIGNED,48,1591245092
23551,181516,UNASSIGNED,-1,1591245151
23552,181516,ASSIGNED,15,1591245152
23602,211892,IN_PROGRESS,10,1591245202
23660,202832,UNASSIGNED,-1,1591245260
23661,202832,ASSIGNED,48,1591245261
23671,852201,UNASSIGNED,-1,1591245271
23672,852201,ASSIGNED,25,1591245272
23790,216827,DELIVERED,49,1591245390
23851,465800,UNASSIGNED,-1,1591245451
23852,465800,ASSIGNED,19,1591245452
23911,689450,UNASSIGNED,-1,1591245511
23912,689450,ASSIGNED,23,1591245512
23960,830866,UNASSIGNED,-1,1591245560
23961,830866,ASSIGNED,8,1591245561
24045,441902,DELIVERED,14,1591245645
24333,570799,DELIVERED,4,1591245933
24333,739735,DELIVERED,4,1591245933
24393,26756,UNASSIGNED,-1,1591245993
24394,26756,ASSIGNED,12,1591245994
24451,81617,UNASSIGNED,-1,1591246051
24452,81617,ASSIGNED,23,1591246052
24453,356134,UNASSIGNED,-1,1591246053
24454,356134,ASSIGNED,9,1591246054
24513,727100,UNASSIGNED,-1,1591246113
24514,727100,ASSIGNED,24,1591246114
24831,876824,DELIVERED,34,1591246431
24860,630326,UNASSIGNED,-1,1591246460
24861,630326,ASSIGNED,1,1591246461
24860,83857,UNASSIGNED,-1,1591246460
24861,83857,ASSIGNED,39,1591246461
24913,408416,DELIVERED,14,1591246513
25745,144762,DELIVERED,21,1591247345
25930,215045,UNASSIGNED,-1,1591247530
25931,215045,ASSIGNED,39,1591247531
26187,127187,DELIVERED,23,1591247787
26253,458253,UNASSIGNED,-1,1591247853
26254,458253,ASSIGNED,32,1591247854
26313,331150,UNASSIGNED,-1,1591247913
26314,331150,ASSIGNED,4,1591247914
26313,81728,UNASSIGNED,-1,1591247913
26314,81728,ASSIGNED,9,1591247914
26493,331150,IN_PROGRESS,4,1591248093
26530,410511,UNASSIGNED,-1,1591248130
26531,410511,ASSIGNED,50,1591248131
26540,893162,UNASSIGNED,-1,1591248140
26541,893162,ASSIGNED,39,1591248141
26579,633783,DELIVERED,28,1591248179
26579,679739,DELIVERED,35,1591248179
26639,604983,DELIVERED,21,1591248239
26720,319448,UNASSIGNED,-1,1591248320
26721,319448,ASSIGNED,32,1591248321
26830,724867,UNASSIGNED,-1,1591248430
26831,724867,ASSIGNED,34,1591248431
26834,113472,IN_PROGRESS,25,1591248434
26850,943101,UNASSIGNED,-1,1591248450
26851,943101,ASSIGNED,31,1591248451
26900,890018,UNASSIGNED,-1,1591248500
26901,890018,ASSIGNED,32,1591248501
27020,625448,UNASSIGNED,-1,1591248620
27021,625448,ASSIGNED,2,1591248621
27169,208415,DELIVERED,21,1591248769
27224,684087,IN_PROGRESS,28,1591248824
27224,307252,DELIVERED,28,1591248824
27404,656607,IN_PROGRESS,23,1591249004
27620,843258,UNASSIGNED,-1,1591249220
27621,843258,ASSIGNED,9,1591249221
27910,150446,UNASSIGNED,-1,1591249510
27911,150446,ASSIGNED,2,1591249511
28040,166821,UNASSIGNED,-1,1591249640
28041,166821,ASSIGNED,9,1591249641
28040,423359,UNASSIGNED,-1,1591249640
28041,423359,ASSIGNED,50,1591249641
28188,501299,DELIVERED,21,1591249788
28248,146023,UNASSIGNED,-1,1591249848
28249,146023,ASSIGNED,29,1591249849
28280,514090,UNASSIGNED,-1,1591249880
28281,514090,ASSIGNED,15,1591249881
28547,331150,DELIVERED,4,1591250147
28580,422689,UNASSIGNED,-1,1591250180
28581,422689,ASSIGNED,3,1591250181
28676,89688,IN_PROGRESS,34,1591250276
28686,737613,UNASSIGNED,-1,1591250286
28687,737613,ASSIGNED,15,1591250287
28728,41037,UNASSIGNED,-1,1591250328
28729,41037,ASSIGNED,21,1591250329
28728,925975,UNASSIGNED,-1,1591250328
28729,925975,ASSIGNED,14,1591250329
28820,199905,UNASSIGNED,-1,1591250420
28821,199905,ASSIGNED,3,1591250421
28908,41037,IN_PROGRESS,21,1591250508
28933,925975,IN_PROGRESS,14,1591250533
28990,363183,UNASSIGNED,-1,1591250590
28991,363183,ASSIGNED,1,1591250591
29147,846684,UNASSIGNED,-1,1591250747
29148,846684,ASSIGNED,31,1591250748
29180,826109,UNASSIGNED,-1,1591250780
29181,826109,ASSIGNED,32,1591250781
29254,684087,DELIVERED,28,1591250854
29455,440546,IN_PROGRESS,25,1591251055
29455,113472,DELIVERED,25,1591251055
29660,315147,UNASSIGNED,-1,1591251260
29661,315147,ASSIGNED,4,1591251261
29796,656607,DELIVERED,23,1591251396
29796,31576,UNASSIGNED,-1,1591251396
29797,31576,ASSIGNED,7,1591251397
29960,361485,UNASSIGNED,-1,1591251560
29961,361485,ASSIGNED,39,1591251561
29960,456542,UNASSIGNED,-1,1591251560
29961,456542,ASSIGNED,16,1591251561
30001,315147,IN_PROGRESS,4,1591251601
30131,281116,IN_PROGRESS,23,1591251731
30140,109878,UNASSIGNED,-1,1591251740
30141,109878,ASSIGNED,4,1591251741
30140,178608,UNASSIGNED,-1,1591251740
30141,178608,ASSIGNED,4,1591251741
30260,198290,UNASSIGNED,-1,1591251860
30261,198290,ASSIGNED,5,1591251861
30545,281116,DELIVERED,23,1591252145
30590,440546,DELIVERED,25,1591252190
30680,210437,UNASSIGNED,-1,1591252280
30681,210437,ASSIGNED,27,1591252281
30790,842623,UNASSIGNED,-1,1591252390
30791,842623,ASSIGNED,21,1591252391
30860,690619,UNASSIGNED,-1,1591252460
30861,690619,ASSIGNED,15,1591252461
30920,636414,UNASSIGNED,-1,1591252520
30921,636414,ASSIGNED,37,1591252521
30920,307687,UNASSIGNED,-1,1591252520
30921,307687,ASSIGNED,3,1591252521
31027,474154,DELIVERED,23,1591252627
31030,532129,UNASSIGNED,-1,1591252630
31031,532129,ASSIGNED,47,1591252631
31100,713081,UNASSIGNED,-1,1591252700
31101,713081,ASSIGNED,21,1591252701
31160,878147,UNASSIGNED,-1,1591252760
31161,878147,ASSIGNED,37,1591252761
31221,852201,IN_PROGRESS,25,1591252821
31400,876250,UNASSIGNED,-1,1591253000
31401,876250,ASSIGNED,27,1591253001
31484,422931,IN_PROGRESS,23,1591253084
31870,380450,UNASSIGNED,-1,1591253470
31871,380450,ASSIGNED,27,1591253471
31940,466070,UNASSIGNED,-1,1591253540
31941,466070,ASSIGNED,10,1591253541
32060,282546,UNASSIGNED,-1,1591253660
32061,282546,ASSIGNED,11,1591253661
32180,789308,UNASSIGNED,-1,1591253780
32181,789308,ASSIGNED,8,1591253781
32308,89688,DELIVERED,34,1591253908
32410,405588,UNASSIGNED,-1,1591254010
32411,405588,ASSIGNED,11,1591254011
32420,745220,UNASSIGNED,-1,1591254020
32421,745220,ASSIGNED,32,1591254021
32486,422931,DELIVERED,23,1591254086
32486,332310,DELIVERED,23,1591254086
32720,96464,UNASSIGNED,-1,1591254320
32721,96464,ASSIGNED,35,1591254321
32930,101803,UNASSIGNED,-1,1591254530
32931,101803,ASSIGNED,3,1591254531
33080,840270,UNASSIGNED,-1,1591254680
33081,840270,ASSIGNED,17,1591254681
33131,386329,IN_PROGRESS,23,1591254731
33323,842623,IN_PROGRESS,21,1591254923
33323,41037,DELIVERED,21,1591254923
33440,914628,UNASSIGNED,-1,1591255040
33441,914628,ASSIGNED,47,1591255041
33486,852201,DELIVERED,25,1591255086
33560,910969,UNASSIGNED,-1,1591255160
33561,910969,ASSIGNED,8,1591255161
33620,388070,UNASSIGNED,-1,1591255220
33621,388070,ASSIGNED,32,1591255221
33670,825102,UNASSIGNED,-1,1591255270
33671,825102,ASSIGNED,21,1591255271
33740,326445,UNASSIGNED,-1,1591255340
33741,326445,ASSIGNED,1,1591255341
33740,680671,UNASSIGNED,-1,1591255340
33741,680671,ASSIGNED,22,1591255341
33805,386329,DELIVERED,23,1591255405
33920,160089,UNASSIGNED,-1,1591255520
33921,160089,ASSIGNED,8,1591255521
33980,12223,UNASSIGNED,-1,1591255580
33981,12223,ASSIGNED,14,1591255581
34010,713081,IN_PROGRESS,21,1591255610
34040,218900,UNASSIGNED,-1,1591255640
34041,218900,ASSIGNED,22,1591255641
34160,440005,UNASSIGNED,-1,1591255760
34161,440005,ASSIGNED,1,1591255761
34238,24628,IN_PROGRESS,34,1591255838
34307,680671,IN_PROGRESS,22,1591255907
34580,334407,UNASSIGNED,-1,1591256180
34581,334407,ASSIGNED,1,1591256181
34700,197299,UNASSIGNED,-1,1591256300
34701,197299,ASSIGNED,2,1591256301
34880,43325,UNASSIGNED,-1,1591256480
34881,43325,ASSIGNED,41,1591256481
34880,25160,UNASSIGNED,-1,1591256480
34881,25160,ASSIGNED,38,1591256481
34940,936675,UNASSIGNED,-1,1591256540
34941,936675,ASSIGNED,9,1591256541
34940,418515,UNASSIGNED,-1,1591256540
34941,418515,ASSIGNED,42,1591256541
35240,645316,UNASSIGNED,-1,1591256840
35241,645316,ASSIGNED,28,1591256841
35281,121515,DELIVERED,28,1591256881
35281,747601,DELIVERED,28,1591256881
35281,925975,DELIVERED,14,1591256881
35360,700982,UNASSIGNED,-1,1591256960
35361,700982,ASSIGNED,22,1591256961
35401,12223,IN_PROGRESS,14,1591257001
35461,645316,IN_PROGRESS,28,1591257061
35466,632403,UNASSIGNED,-1,1591257066
35467,632403,ASSIGNED,34,1591257067
35720,306044,UNASSIGNED,-1,1591257320
35721,306044,ASSIGNED,42,1591257321
35826,397836,UNASSIGNED,-1,1591257426
35827,397836,ASSIGNED,34,1591257427
35913,689450,IN_PROGRESS,23,1591257513
35913,593919,DELIVERED,23,1591257513
35960,486721,UNASSIGNED,-1,1591257560
35961,486721,ASSIGNED,9,1591257561
36130,358158,UNASSIGNED,-1,1591257730
36131,358158,ASSIGNED,28,1591257731
36224,218900,IN_PROGRESS,22,1591257824
36224,680671,DELIVERED,22,1591257824
36250,75001,UNASSIGNED,-1,1591257850
36251,75001,ASSIGNED,21,1591257851
36330,75001,IN_PROGRESS,21,1591257930
36330,825102,IN_PROGRESS,21,1591257930
36330,842623,DELIVERED,21,1591257930
36330,713081,DELIVERED,21,1591257930
36440,382361,UNASSIGNED,-1,1591258040
36441,382361,ASSIGNED,2,1591258041
36477,700982,IN_PROGRESS,22,1591258077
36477,218900,DELIVERED,22,1591258077
36620,635300,UNASSIGNED,-1,1591258220
36621,635300,ASSIGNED,14,1591258221
36680,878671,UNASSIGNED,-1,1591258280
36681,878671,ASSIGNED,9,1591258281
36726,460332,UNASSIGNED,-1,1591258326
36727,460332,ASSIGNED,24,1591258327
36740,173311,UNASSIGNED,-1,1591258340
36741,173311,ASSIGNED,17,1591258341
36800,229359,UNASSIGNED,-1,1591258400
36801,229359,ASSIGNED,3,1591258401
37520,641878,UNASSIGNED,-1,1591259120
37521,641878,ASSIGNED,2,1591259121
37674,62414,IN_PROGRESS,50,1591259274
37760,893979,UNASSIGNED,-1,1591259360
37761,893979,ASSIGNED,3,1591259361
37828,700982,DELIVERED,22,1591259428
37943,635300,IN_PROGRESS,14,1591259543
38141,81617,IN_PROGRESS,23,1591259741
38248,946960,UNASSIGNED,-1,1591259848
38249,946960,ASSIGNED,12,1591259849
38368,811029,UNASSIGNED,-1,1591259968
38369,811029,ASSIGNED,8,1591259969
39149,81617,DELIVERED,23,1591260749
39300,358158,IN_PROGRESS,28,1591260900
39393,62414,DELIVERED,50,1591260993
39393,965009,UNASSIGNED,-1,1591260993
39394,965009,ASSIGNED,31,1591260994
39928,18999,UNASSIGNED,-1,1591261528
39929,18999,ASSIGNED,11,1591261529
39970,757448,UNASSIGNED,-1,1591261570
39971,757448,ASSIGNED,29,1591261571
40090,64347,UNASSIGNED,-1,1591261690
40091,64347,ASSIGNED,28,1591261691
40100,781383,UNASSIGNED,-1,1591261700
40101,781383,ASSIGNED,28,1591261701
40210,39452,UNASSIGNED,-1,1591261810
40211,39452,ASSIGNED,3,1591261811
40450,783067,UNASSIGNED,-1,1591262050
40451,783067,ASSIGNED,41,1591262051
40468,465639,UNASSIGNED,-1,1591262068
40469,465639,ASSIGNED,29,1591262069
40570,81325,UNASSIGNED,-1,1591262170
40571,81325,ASSIGNED,12,1591262171
40587,410511,IN_PROGRESS,50,1591262187
40587,118799,DELIVERED,50,1591262187
40648,849331,UNASSIGNED,-1,1591262248
40649,849331,ASSIGNED,10,1591262249
40690,418515,IN_PROGRESS,42,1591262290
41308,845166,UNASSIGNED,-1,1591262908
41309,845166,ASSIGNED,1,1591262909
41410,169183,UNASSIGNED,-1,1591263010
41411,169183,ASSIGNED,10,1591263011
41438,358158,DELIVERED,28,1591263038
41878,423359,IN_PROGRESS,50,1591263478
41890,497131,UNASSIGNED,-1,1591263490
41891,497131,ASSIGNED,5,1591263491
41908,894114,UNASSIGNED,-1,1591263508
41909,894114,ASSIGNED,31,1591263509
42028,929889,UNASSIGNED,-1,1591263628
42029,929889,ASSIGNED,27,1591263629
42083,64347,IN_PROGRESS,28,1591263683
42083,645316,DELIVERED,28,1591263683
42311,689450,DELIVERED,23,1591263911
42328,783822,UNASSIGNED,-1,1591263928
42329,783822,ASSIGNED,4,1591263929
42490,762618,IN_PROGRESS,15,1591264090
42628,10546,UNASSIGNED,-1,1591264228
42629,10546,ASSIGNED,12,1591264229
42729,781383,IN_PROGRESS,28,1591264329
42808,156356,UNASSIGNED,-1,1591264408
42809,156356,ASSIGNED,31,1591264409
42808,52701,UNASSIGNED,-1,1591264408
42809,52701,ASSIGNED,10,1591264409
43528,831669,UNASSIGNED,-1,1591265128
43529,831669,ASSIGNED,1,1591265129
43718,571180,IN_PROGRESS,15,1591265318
43718,181516,IN_PROGRESS,15,1591265318
44188,823693,UNASSIGNED,-1,1591265788
44189,823693,ASSIGNED,27,1591265789
44188,194027,UNASSIGNED,-1,1591265788
44189,194027,ASSIGNED,4,1591265789
44248,948373,UNASSIGNED,-1,1591265848
44249,948373,ASSIGNED,7,1591265849
44290,376671,IN_PROGRESS,3,1591265890
44290,572538,UNASSIGNED,-1,1591265890
44291,572538,ASSIGNED,27,1591265891
44368,274435,UNASSIGNED,-1,1591265968
44369,274435,ASSIGNED,14,1591265969
44452,423359,DELIVERED,50,1591266052
44668,438534,UNASSIGNED,-1,1591266268
44669,438534,ASSIGNED,10,1591266269
44720,30769,UNASSIGNED,-1,1591266320
44721,30769,ASSIGNED,1,1591266321
44858,781383,DELIVERED,28,1591266458
44900,708026,UNASSIGNED,-1,1591266500
44901,708026,ASSIGNED,46,1591266501
45099,306044,IN_PROGRESS,42,1591266699
45099,418515,DELIVERED,42,1591266699
45130,708026,IN_PROGRESS,46,1591266730
45140,591122,UNASSIGNED,-1,1591266740
45141,591122,ASSIGNED,45,1591266741
45380,882252,UNASSIGNED,-1,1591266980
45381,882252,ASSIGNED,8,1591266981
45435,64347,DELIVERED,28,1591267035
45500,871363,UNASSIGNED,-1,1591267100
45501,871363,ASSIGNED,39,1591267101
45500,17425,UNASSIGNED,-1,1591267100
45501,17425,ASSIGNED,18,1591267101
45500,674332,UNASSIGNED,-1,1591267100
45501,674332,ASSIGNED,1,1591267101
45800,482426,UNASSIGNED,-1,1591267400
45801,482426,ASSIGNED,27,1591267401
45875,591122,IN_PROGRESS,45,1591267475
45980,973727,UNASSIGNED,-1,1591267580
45981,973727,ASSIGNED,34,1591267581
46076,410511,DELIVERED,50,1591267676
46101,708026,DELIVERED,46,1591267701
46228,376671,DELIVERED,3,1591267828
46259,181516,DELIVERED,15,1591267859
46676,540271,UNASSIGNED,-1,1591268276
46677,540271,ASSIGNED,1,1591268277
46685,422689,IN_PROGRESS,3,1591268285
46758,514090,IN_PROGRESS,15,1591268358
46758,762618,DELIVERED,15,1591268358
46758,571180,DELIVERED,15,1591268358
46796,179087,UNASSIGNED,-1,1591268396
46797,179087,ASSIGNED,8,1591268397
46815,146346,UNASSIGNED,-1,1591268415
46816,146346,ASSIGNED,7,1591268416
46821,811780,UNASSIGNED,-1,1591268421
46822,811780,ASSIGNED,10,1591268422
46940,841950,UNASSIGNED,-1,1591268540
46941,841950,ASSIGNED,24,1591268541
46995,555535,UNASSIGNED,-1,1591268595
46996,555535,ASSIGNED,12,1591268596
47061,547355,UNASSIGNED,-1,1591268661
47062,547355,ASSIGNED,18,1591268662
47142,591122,DELIVERED,45,1591268742
47150,188505,DELIVERED,2,1591268750
47175,241700,UNASSIGNED,-1,1591268775
47176,241700,ASSIGNED,11,1591268776
47403,153586,IN_PROGRESS,2,1591269003
47636,642214,UNASSIGNED,-1,1591269236
47637,642214,ASSIGNED,24,1591269237
47696,626764,UNASSIGNED,-1,1591269296
47697,626764,ASSIGNED,5,1591269297
47816,293443,UNASSIGNED,-1,1591269416
47817,293443,ASSIGNED,28,1591269417
48056,280643,UNASSIGNED,-1,1591269656
48057,280643,ASSIGNED,5,1591269657
48209,293443,IN_PROGRESS,28,1591269809
48250,389338,UNASSIGNED,-1,1591269850
48251,389338,ASSIGNED,39,1591269851
48356,789103,UNASSIGNED,-1,1591269956
48357,789103,ASSIGNED,28,1591269957
48382,737613,IN_PROGRESS,15,1591269982
48462,326501,UNASSIGNED,-1,1591270062
48463,326501,ASSIGNED,4,1591270063
48501,401922,UNASSIGNED,-1,1591270101
48502,401922,ASSIGNED,34,1591270102
48561,284046,UNASSIGNED,-1,1591270161
48562,284046,ASSIGNED,8,1591270162
48818,625448,IN_PROGRESS,2,1591270418
48818,153586,DELIVERED,2,1591270418
49021,307687,IN_PROGRESS,3,1591270621
49021,199905,IN_PROGRESS,3,1591270621
49062,332812,UNASSIGNED,-1,1591270662
49063,332812,ASSIGNED,42,1591270663
49196,37278,UNASSIGNED,-1,1591270796
49197,37278,ASSIGNED,23,1591270797
49242,943056,UNASSIGNED,-1,1591270842
49243,943056,ASSIGNED,9,1591270843
49281,209709,UNASSIGNED,-1,1591270881
49282,209709,ASSIGNED,34,1591270882
49409,593904,DELIVERED,5,1591271009
49496,120726,UNASSIGNED,-1,1591271096
49497,120726,ASSIGNED,8,1591271097
49605,690619,IN_PROGRESS,15,1591271205
49605,737613,DELIVERED,15,1591271205
49605,514090,DELIVERED,15,1591271205
49690,539724,IN_PROGRESS,6,1591271290
49690,72591,IN_PROGRESS,6,1591271290
49810,295903,UNASSIGNED,-1,1591271410
49811,295903,ASSIGNED,22,1591271411
49810,661773,UNASSIGNED,-1,1591271410
49811,661773,ASSIGNED,7,1591271411
49902,506297,UNASSIGNED,-1,1591271502
49903,506297,ASSIGNED,11,1591271503
49951,332812,IN_PROGRESS,42,1591271551
49951,306044,DELIVERED,42,1591271551
49962,586721,UNASSIGNED,-1,1591271562
49963,586721,ASSIGNED,24,1591271563
50001,176206,UNASSIGNED,-1,1591271601
50002,176206,ASSIGNED,34,1591271602
50177,625448,DELIVERED,2,1591271777
50230,723533,UNASSIGNED,-1,1591271830
50231,723533,ASSIGNED,11,1591271831
50301,8942,UNASSIGNED,-1,1591271901
50302,8942,ASSIGNED,42,1591271902
50322,796359,UNASSIGNED,-1,1591271922
50323,796359,ASSIGNED,24,1591271923
50380,933147,IN_PROGRESS,5,1591271980
50380,930285,DELIVERED,5,1591271980
50382,680155,UNASSIGNED,-1,1591271982
50383,680155,ASSIGNED,34,1591271983
50430,150446,IN_PROGRESS,2,1591272030
50742,51170,UNASSIGNED,-1,1591272342
50743,51170,ASSIGNED,31,1591272343
50856,789103,IN_PROGRESS,28,1591272456
50876,400960,UNASSIGNED,-1,1591272476
50877,400960,ASSIGNED,10,1591272477
50961,190609,UNASSIGNED,-1,1591272561
50962,190609,ASSIGNED,35,1591272562
50996,120685,UNASSIGNED,-1,1591272596
50997,120685,ASSIGNED,45,1591272597
51021,369537,UNASSIGNED,-1,1591272621
51022,369537,ASSIGNED,31,1591272622
51021,201303,UNASSIGNED,-1,1591272621
51022,201303,ASSIGNED,35,1591272622
51126,8942,IN_PROGRESS,42,1591272726
51139,307687,DELIVERED,3,1591272739
51162,120685,IN_PROGRESS,45,1591272762
51289,72591,DELIVERED,6,1591272889
51326,198290,IN_PROGRESS,5,1591272926
51326,933147,DELIVERED,5,1591272926
51490,636414,IN_PROGRESS,37,1591273090
52030,501624,UNASSIGNED,-1,1591273630
52031,501624,ASSIGNED,22,1591273631
52101,101803,IN_PROGRESS,3,1591273701
52101,422689,DELIVERED,3,1591273701
52101,199905,DELIVERED,3,1591273701
52101,997025,UNASSIGNED,-1,1591273701
52102,997025,ASSIGNED,1,1591273702
52101,888009,UNASSIGNED,-1,1591273701
52102,888009,ASSIGNED,22,1591273702
52101,362147,UNASSIGNED,-1,1591273701
52102,362147,ASSIGNED,41,1591273702
52228,332812,DELIVERED,42,1591273828
52228,8942,DELIVERED,42,1591273828
52349,690619,DELIVERED,15,1591273949
52460,463933,UNASSIGNED,-1,1591274060
52461,463933,ASSIGNED,12,1591274061
52556,564271,UNASSIGNED,-1,1591274156
52557,564271,ASSIGNED,9,1591274157
52589,478412,UNASSIGNED,-1,1591274189
52590,478412,ASSIGNED,34,1591274190
52616,623180,UNASSIGNED,-1,1591274216
52617,623180,ASSIGNED,45,1591274217
52856,783890,UNASSIGNED,-1,1591274456
52857,783890,ASSIGNED,24,1591274457
52994,101803,DELIVERED,3,1591274594
53247,229359,IN_PROGRESS,3,1591274847
53416,878147,IN_PROGRESS,37,1591275016
53429,880848,UNASSIGNED,-1,1591275029
53430,880848,ASSIGNED,8,1591275030
53489,212187,UNASSIGNED,-1,1591275089
53490,212187,ASSIGNED,15,1591275090
53516,579449,IN_PROGRESS,6,1591275116
53516,539724,DELIVERED,6,1591275116
53636,59707,UNASSIGNED,-1,1591275236
53637,59707,ASSIGNED,31,1591275237
53742,789103,DELIVERED,28,1591275342
53742,623180,IN_PROGRESS,45,1591275342
53742,120685,DELIVERED,45,1591275342
53863,791130,IN_PROGRESS,33,1591275463
53867,497131,IN_PROGRESS,5,1591275467
53867,198290,DELIVERED,5,1591275467
53907,197299,IN_PROGRESS,2,1591275507
53907,150446,DELIVERED,2,1591275507
54010,120133,UNASSIGNED,-1,1591275610
54011,120133,ASSIGNED,12,1591275611
54028,128460,UNASSIGNED,-1,1591275628
54029,128460,ASSIGNED,1,1591275629
54677,626764,IN_PROGRESS,5,1591276277
54677,497131,DELIVERED,5,1591276277
54711,212187,IN_PROGRESS,15,1591276311
54712,529228,IN_PROGRESS,33,1591276312
54861,718769,UNASSIGNED,-1,1591276461
54862,718769,ASSIGNED,35,1591276462
54989,893979,IN_PROGRESS,3,1591276589
55048,288497,UNASSIGNED,-1,1591276648
55049,288497,ASSIGNED,34,1591276649
55090,26756,IN_PROGRESS,12,1591276690
55115,293443,DELIVERED,28,1591276715
55196,462622,UNASSIGNED,-1,1591276796
55197,462622,ASSIGNED,8,1591276797
55355,229149,UNASSIGNED,-1,1591276955
55356,229149,ASSIGNED,32,1591276956
55475,391653,UNASSIGNED,-1,1591277075
55476,391653,ASSIGNED,8,1591277076
55510,623180,DELIVERED,45,1591277110
55630,736631,UNASSIGNED,-1,1591277230
55631,736631,ASSIGNED,32,1591277231
55797,878147,DELIVERED,37,1591277397
55932,39452,IN_PROGRESS,3,1591277532
55932,893979,DELIVERED,3,1591277532
56128,280643,IN_PROGRESS,5,1591277728
56128,626764,DELIVERED,5,1591277728
56243,197299,DELIVERED,2,1591277843
56308,981625,UNASSIGNED,-1,1591277908
56309,981625,ASSIGNED,1,1591277909
56488,212187,DELIVERED,15,1591278088
56495,357928,UNASSIGNED,-1,1591278095
56496,357928,ASSIGNED,32,1591278096
56548,631315,UNASSIGNED,-1,1591278148
56549,631315,ASSIGNED,24,1591278149
56770,357578,UNASSIGNED,-1,1591278370
56771,357578,ASSIGNED,41,1591278371
56786,594638,IN_PROGRESS,33,1591278386
56816,455826,UNASSIGNED,-1,1591278416
56817,455826,ASSIGNED,35,1591278417
56848,350774,UNASSIGNED,-1,1591278448
56849,350774,ASSIGNED,7,1591278449
56867,382361,IN_PROGRESS,2,1591278467
56890,356134,IN_PROGRESS,9,1591278490
57208,650455,UNASSIGNED,-1,1591278808
57209,650455,ASSIGNED,7,1591278809
57213,636414,DELIVERED,37,1591278813
57411,39452,DELIVERED,3,1591279011
57740,579449,DELIVERED,6,1591279340
57827,946960,IN_PROGRESS,12,1591279427
57827,26756,DELIVERED,12,1591279427
57851,81728,IN_PROGRESS,9,1591279451
57851,356134,DELIVERED,9,1591279451
58007,594638,DELIVERED,33,1591279607
58108,54077,UNASSIGNED,-1,1591279708
58109,54077,ASSIGNED,13,1591279709
58196,888646,UNASSIGNED,-1,1591279796
58197,888646,ASSIGNED,31,1591279797
58256,247857,UNASSIGNED,-1,1591279856
58257,247857,ASSIGNED,1,1591279857
58341,78451,UNASSIGNED,-1,1591279941
58342,78451,ASSIGNED,4,1591279942
58376,575358,UNASSIGNED,-1,1591279976
58377,575358,ASSIGNED,22,1591279977
58408,767800,UNASSIGNED,-1,1591280008
58409,767800,ASSIGNED,43,1591280009
58616,379081,UNASSIGNED,-1,1591280216
58617,379081,ASSIGNED,41,1591280217
58690,521998,IN_PROGRESS,48,1591280290
58700,389089,UNASSIGNED,-1,1591280300
58701,389089,ASSIGNED,37,1591280301
58768,683377,UNASSIGNED,-1,1591280368
58769,683377,ASSIGNED,11,1591280369
58796,519155,UNASSIGNED,-1,1591280396
58797,519155,ASSIGNED,8,1591280397
58833,389089,IN_PROGRESS,37,1591280433
58833,928191,UNASSIGNED,-1,1591280433
58834,928191,ASSIGNED,37,1591280434
58833,388939,UNASSIGNED,-1,1591280433
58834,388939,ASSIGNED,26,1591280434
58890,296725,UNASSIGNED,-1,1591280490
58891,296725,ASSIGNED,5,1591280491
58890,768841,UNASSIGNED,-1,1591280490
58891,768841,ASSIGNED,2,1591280491
58977,529228,DELIVERED,33,1591280577
59008,773233,UNASSIGNED,-1,1591280608
59009,773233,ASSIGNED,11,1591280609
59072,382361,DELIVERED,2,1591280672
59248,839903,UNASSIGNED,-1,1591280848
59249,839903,ASSIGNED,2,1591280849
59341,280643,DELIVERED,5,1591280941
59360,715584,UNASSIGNED,-1,1591280960
59361,715584,ASSIGNED,6,1591280961
59488,972867,UNASSIGNED,-1,1591281088
59489,972867,ASSIGNED,1,1591281089
59508,641878,IN_PROGRESS,2,1591281108
59520,229359,DELIVERED,3,1591281120
59540,715584,IN_PROGRESS,6,1591281140
59570,112703,IN_PROGRESS,48,1591281170
59600,933545,UNASSIGNED,-1,1591281200
59601,933545,ASSIGNED,4,1591281201
59631,296725,IN_PROGRESS,5,1591281231
59631,863596,UNASSIGNED,-1,1591281231
59632,863596,ASSIGNED,41,1591281232
59647,843258,IN_PROGRESS,9,1591281247
59647,166821,IN_PROGRESS,9,1591281247
59647,81728,DELIVERED,9,1591281247
59844,791130,DELIVERED,33,1591281444
59852,928191,IN_PROGRESS,37,1591281452
60000,451664,UNASSIGNED,-1,1591281600
60001,451664,ASSIGNED,5,1591281601
60066,202832,IN_PROGRESS,48,1591281666
60080,7847,UNASSIGNED,-1,1591281680
60081,7847,ASSIGNED,22,1591281681
60283,946960,DELIVERED,12,1591281883
60490,630575,IN_PROGRESS,39,1591282090
60573,81325,IN_PROGRESS,12,1591282173
60808,495624,UNASSIGNED,-1,1591282408
60809,495624,ASSIGNED,35,1591282409
60868,536571,UNASSIGNED,-1,1591282468
60869,536571,ASSIGNED,41,1591282469
61048,995824,UNASSIGNED,-1,1591282648
61049,995824,ASSIGNED,6,1591282649
